"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph","pop"
"1846-01-01",,,,,2883.09150867588,,,,,
"1847-01-01",,,,,3888.30732204562,,,,,
"1848-01-01",,,,,3667.38076965667,,,,,
"1849-01-01",,,,,3347.03726869268,,,,,
"1850-01-01",,,,,3151.8854807491,23.9640168284392,,,,
"1851-01-01",,,,,3133.47493471669,23.8266398902999,,,,
"1852-01-01",,,,,3781.52615505763,28.7088428637322,,,,
"1853-01-01",,,,,4190.2402769772,31.7512285447653,,,,
"1854-01-01",,,,,5976.06324212126,45.1527253717768,,,,
"1855-01-01",,,,,4672.59658302642,35.3762798946874,,,,
"1856-01-01",,,,,4746.23876715607,35.9389476619475,,,,
"1857-01-01",,,,,4238.10769666147,32.122021950439,,,,
"1858-01-01",,,,,3726.29451696039,28.3051181655659,,,,
"1859-01-01",,,,,3542.18905663626,26.9080238937499,,,,
"1860-01-01",,,,,4819.88095128572,36.5099855868587,,,,
"1861-01-01",,,,,4425.89526619208,33.5538187122815,,,,
"1862-01-01",,,,,5699.90505163506,43.116576281644,,,,
"1863-01-01",,,,,4105.5517652281,31.1892334919056,,,,
"1864-01-01",,,,,3420.67945282233,26.0523944231359,,,,
"1865-01-01",,,,,3866.21466680673,29.3837820893613,,,,
"1866-01-01",,,,,4238.10769666147,32.2207546826259,,,,
"1867-01-01",,,,,4061.3664547503,30.9082769113295,,,,
"1868-01-01",,,,,4260.20035190036,32.4226476320438,,,,
"1869-01-01",,,,,4392.75628333374,33.3986463186062,,,,
"1870-01-01",,,,,4967.16531954502,37.7251326481802,,,,
"1871-01-01",,,,,5003.98641160985,38.025175676143,,,,
"1872-01-01",,,,,5357.46889543218,40.6773739247432,,,,
"1873-01-01",,,,,5165.99921669508,39.2761138330834,,,,
"1874-01-01",,,,,4764.64931318848,36.2689128119651,,,,
"1875-01-01",,,,,5445.83951638776,41.4118044803625,,,,
"1876-01-01",,,,,6241.175104988,47.3962304167793,,,,
"1877-01-01",,,,,6340.59205356303,48.1749906648033,,,,
"1878-01-01",,,,,6719.84930183074,51.0274891471657,,,,
"1879-01-01",,,,,7246.39091835775,54.9876344583408,,,,
"1880-01-01",,,,,8012.26963330613,60.7707424156455,,,,
"1881-01-01",,,,,8067.50127140337,60.9537599970362,,,,
"1882-01-01",,,,,8170.60032918488,61.5171777427453,,,,
"1883-01-01",,,,,9054.30653874071,67.8194630703207,,,,
"1884-01-01",,,,,9061.67075715367,67.6385584013727,,,,
"1885-01-01",,,,,9466.70276986676,70.324323874064,,,,
"1886-01-01",,,,,9665.53666701682,71.5417903504343,,,,
"1887-01-01",,,,,9834.91369051502,72.5282718101896,,,,
"1888-01-01",,,,,10913.7716880144,79.9502513724542,,,,
"1889-01-01",,,,,10663.3882619736,77.9185539953942,,,,
"1890-01-01",,,,,10335.6805425967,76.7036674151825,,,,
"1891-01-01",,,,,11966.8549210684,87.1717305339238,,,,
"1892-01-01",,,,,11377.7174480312,82.1329980241702,,,,
"1893-01-01",,,,,11517.6375978776,85.286189825574,,,,
"1894-01-01",,,,,11675.9682937563,86.3632198359755,,,,
"1895-01-01",,,,,11683.3325121693,86.2623292448987,,,,
"1896-01-01",,,,,12555.9923941057,92.6313953946755,,,,
"1897-01-01",,,,,13167.2225223818,98.8372542566537,,,,
"1898-01-01",,,,,12997.8454988836,97.9654852196217,,,,
"1899-01-01",,,,,13343.9637642929,99.5949357025602,,,,
"1900-01-01",,,,,14706.3441706915,108.52629446059,,,,
"1901-01-01",,,,,14382.318560521,107.002886395731,,,,
"1902-01-01",,,,,14371.2722329016,108.31295266452,,,,
"1903-01-01",,,,,15372.8059370648,115.043336506874,,,,
"1904-01-01",,,,,16245.4658190012,120.264155174903,,,,
"1905-01-01",,,,,16676.2725961597,122.287103512096,,,,
"1906-01-01",,,,,18145.4341695462,131.922181841388,,,,
"1907-01-01",,,,,18668.2936768668,135.242152431771,,,,
"1908-01-01",,,,,19014.4119422761,139.813257446002,,,,
"1909-01-01",,,,,20015.9456464394,148.164063331755,,,,
"1910-01-01",,,,,20936.47294806,155.099864205831,,,,
"1911-01-01",,,,,22188.3900782641,167.846244339232,,,,
"1912-01-01",,,,,25045.7068224946,190.267865016643,,,,
"1913-01-01",,,,,27685.7791235426,206.193086325631,,,,
"1914-01-01",,,,,25951.5056872893,195.5744427135,,,,
"1915-01-01",,,,,24655.4032466075,184.734549944397,,,,
"1916-01-01",,,,,22508.7335792281,166.370028660822,,,,
"1917-01-01",,,,,8697.14194571189,64.5500059611445,,,,
"1918-01-01",,,,,14599.5630037035,108.213126646609,,,,
"1919-01-01",,,,,22088.9731296891,156.101249939392,,,,
"1920-01-01",,,,,22280.4428084262,150.848844703193,,,,
"1921-01-01",,,,,23348.2544783061,151.677696320529,,,,
"1922-01-01",,,,,27405.93882385,180.882618546586,,,,
"1923-01-01",,,,,27332.2966397203,187.332011294517,,,,
"1924-01-01",,,,,30745.6118741297,215.461273779954,,,,
"1925-01-01",,,,,33757.5772050325,247.167858190902,,,,
"1926-01-01",,,,,34497.6811555355,265.034608660079,,,,
"1927-01-01",,,,,38154.0155975727,301.36979722702,,,,
"1928-01-01",,,,,38194.518798844,306.227815483179,,,,
"1929-01-01",,,,,41471.5959926135,335.750551634717,,,,
"1930-01-01",,,,,40981.8754681513,339.247324639652,,,,
"1931-01-01",,,,,45179.4799635415,360.296449750857,,,,
"1932-01-01",,,,,41622.5624700793,322.128646297343,,,,
"1933-01-01",,,,,38761.5636166423,298.081918764479,,,,
"1934-01-01",,,,,38820.477363946,294.260070949832,,,,
"1935-01-01",,,,,37450.7327391345,288.402429791206,,,,
"1936-01-01",,,,,40090.8050401825,314.555174747303,,,,
"1937-01-01",,,,,44218.4494606495,354.22600441174,,,,
"1938-01-01",,,,,43522.5308206243,360.452904783143,,,,
"1939-01-01",,,,,40904.5511748152,333.579133015111,,,,
"1940-01-01",,,,,33602.9286183602,271.427385845976,,,,
"1941-01-01",,,,,37310.8125892882,290.154394349937,,,,
"1942-01-01",,,,,34766.4751276087,268.994825170689,,,,
"1943-01-01",,,,,35101.5470653986,263.748429735373,,,,
"1944-01-01",,,,,23451.3535360877,174.055209118466,,,,
"1945-01-01",,,,,14724.7547167239,109.418636073607,,,,
"1946-01-01",,,,,31257.4250538308,221.135792409595,,,,
"1947-01-01",,,,,44825.9974797191,333.462328066943,,,,
"1948-01-01",,,,,47499.2087636255,356.025381331954,,,,
"1949-01-01",,,,,50750.5111929496,374.62732737379,,,,
"1950-01-01",91573.0519250427,244601.02745333,4081.15267026467,,51542.1646723434,405.779829352416,0.694092690944672,0.414445429184213,,10.1140828454585
"1951-01-01",93825.6245688122,255774.414340755,4099.08842843032,,55242.6844248584,454.736862078385,0.694092690944672,0.417604362093322,,10.264874666987
"1952-01-01",95448.3700961104,264947.68801536,4085.38039822054,,54988.6188896111,466.50161302434,0.694092690944672,0.421250593159136,,10.3825578660274
"1953-01-01",104200.637954914,278074.302573441,4165.56467912841,,55540.9352705835,460.559547648688,0.694092690944672,0.447052997312705,,10.4937604921221
"1954-01-01",111925.041065817,293332.571853788,4284.78689163733,,58685.4565329196,505.480097190963,0.694092690944672,0.463247062649116,,10.6159634020071
"1955-01-01",120480.476211509,311668.066441314,4369.19747973442,,61292.3898511093,534.872543514556,0.694092690944672,0.482910075708598,,10.7514326503283
"1956-01-01",126157.873367307,332418.985173349,4441.99850996098,,65405.3058347504,591.586427468049,0.694092690944672,0.490138945557317,,10.889949055465
"1957-01-01",130059.445639324,353352.697480131,4472.60608586106,,64731.4798499641,597.958553641133,0.694092690944672,0.493586581096807,,11.0269890916656
"1958-01-01",128769.123360798,369591.57869355,4439.8872507219,,67025.4338856027,609.567109794599,0.694092690944672,0.484481361898804,,11.1874898510288
"1959-01-01",135120.100989696,388674.676623351,4492.6474201992,,67456.2406627612,621.249753667407,0.694092690944672,0.496519048403015,,11.3482624225023
"1960-01-01",148482.520104976,410713.474063326,4584.43794385542,,73807.8790439437,677.719676402459,0.694092690944672,0.529014079763146,,11.486631
"1961-01-01",152917.710109226,433893.598778518,4689.9563884545,,76201.2500281574,748.283664906849,0.694092690944672,0.527346453684963,,11.638712
"1962-01-01",159789.188854739,457476.535252925,4825.00404706775,,83701.7064817624,882.508053796878,0.694092690944672,0.531614471926546,,11.805689
"1963-01-01",165243.48876162,480448.758885345,4929.46544128064,,91603.5128388741,1025.20651081297,0.694092690944672,0.533590434049716,,11.965966
"1964-01-01",180792.9183123,510895.323912797,5056.07185164862,,97266.5967984443,1044.9445365323,0.694092690944672,0.562934253518131,,12.12712
"1965-01-01",190909.825503267,542367.366898536,5141.53570142084,,100911.884912862,1073.58628578251,0.694092690944672,0.576912515489761,,12.294732
"1966-01-01",196407.889201634,576827.367084111,5225.94486875129,,104082.180939644,1065.88405819442,0.694092690944672,0.57590159454026,,12.456251
"1967-01-01",207399.654828019,614004.10880129,5256.54249928483,,107223.020092773,1032.64009696734,0.694092690944672,0.594209711384881,,12.598201
"1968-01-01",222292.950986992,656094.38983936,5352.55980371917,,114020.19368794,1041.66582523183,0.694092690944672,0.616300170187895,,12.729721
"1969-01-01",238515.940141055,695028.111303041,5487.6188284656,,116387.789907708,1004.52987536641,0.694092690944672,0.638577393983307,,12.877984
