"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph","pop"
"1839-01-01",,,,,48.6511861771521,,,,,
"1840-01-01",,,,,44.5969206623894,,,,,
"1841-01-01",,,,,44.5969206623894,,,,,
"1842-01-01",,,,,89.1938413247788,,,,,
"1843-01-01",,,,,64.8682482362028,,,,,
"1844-01-01",,,,,109.465168898592,,,,,
"1845-01-01",,,,,97.3023723543042,,,,,
"1846-01-01",,,,,89.1938413247789,,,,,
"1847-01-01",,,,,89.1938413247789,,,,,
"1848-01-01",,,,,154.062089560982,,,,,
"1849-01-01",,,,,214.876072282422,,,,,
"1850-01-01",,,,,222.984603311947,10.2658241985054,,,,
"1851-01-01",,,,,239.201665370998,10.3399051706305,,,,
"1852-01-01",,,,,239.201665370998,10.3372064461404,,,,
"1853-01-01",,,,,251.364461915286,10.4005591501785,,,,
"1854-01-01",,,,,372.992427358166,10.8815465653439,,,,
"1855-01-01",,,,,348.66683426959,10.7803564573614,,,,
"1856-01-01",,,,,527.054516919148,11.4593720182748,,,,
"1857-01-01",,,,,677.062340965367,12.0286505761359,,,,
"1858-01-01",,,,,567.597172066775,11.6202233738327,,,,
"1859-01-01",,,,,835.178696041111,12.6512213387026,,,,
"1860-01-01",,,,,831.124430526349,12.6495802253942,,,,
"1861-01-01",,,,,1070.32609589735,13.6332863812176,,,,
"1862-01-01",,,,,1090.59742347116,13.7937257386229,,,,
"1863-01-01",,,,,1090.59742347116,13.8670340150166,,,,
"1864-01-01",,,,,1147.35714067784,14.1766291339462,,,,
"1865-01-01",,,,,1196.00832685499,14.4537680100002,,,,
"1866-01-01",,,,,1232.49671648785,14.6770462510705,,,,
"1867-01-01",,,,,1147.35714067784,14.4458775637998,,,,
"1868-01-01",,,,,1354.12468193073,15.3437924697915,,,,
"1869-01-01",,,,,1204.11685788451,14.9636725109843,,,,
"1870-01-01",,,,,1483.86117840314,16.1027086121117,,,,
"1871-01-01",,,,,1585.21781627221,16.5240429077025,,,,
"1872-01-01",,,,,1893.34199539417,17.7110145194292,,,,
"1873-01-01",,,,,1921.72185399751,17.9414846380022,,,,
"1874-01-01",,,,,2071.72967804373,18.4823747828335,,,,
"1875-01-01",,,,,2517.69888466762,20.184442952553,,,,
"1876-01-01",,,,,2687.97803628765,20.8924193628073,,,,
"1877-01-01",,,,,2846.0943913634,21.5811977068519,,,,
"1878-01-01",,,,,2412.28798128379,19.7997441702626,,,,
"1879-01-01",,,,,2448.77637091666,20.0914994489313,,,,
"1880-01-01",,,,,3129.89297739679,22.8164276951604,,,,
"1881-01-01",,,,,3044.75340158677,22.9137289599722,,,,
"1882-01-01",,,,,3482.61407718114,24.7404418396584,,,,
"1883-01-01",,,,,3559.64512196163,25.1927139617758,,,,
"1884-01-01",,,,,3928.58328380503,27.1459268316423,,,,
"1885-01-01",,,,,4236.707462927,28.6513607296752,,,,
"1886-01-01",,,,,4151.56788711698,28.3690332240624,,,,
"1887-01-01",,,,,4208.32760432366,28.7184815713214,,,,
"1888-01-01",,,,,4698.89373160994,30.5360744120869,,,,
"1889-01-01",,,,,5485.4212414739,34.3767642662053,,,,
"1890-01-01",,,,,5473.25844492961,37.338432961246,,,,
"1891-01-01",,,,,5842.19660677302,39.8492419000725,,,,
"1892-01-01",,,,,5809.76248265491,40.0416458783758,,,,
"1893-01-01",,,,,5842.19660677302,41.239687271253,,,,
"1894-01-01",,,,,6519.25894773838,45.3469955206292,,,,
"1895-01-01",,,,,6588.18146148935,47.1143817220139,,,,
"1896-01-01",,,,,6811.1660648013,50.642602636466,,,,
"1897-01-01",,,,,7585.53077812097,55.7713740893415,,,,
"1898-01-01",,,,,8076.09690540725,59.3067397312536,,,,
"1899-01-01",,,,,10107.2839283034,68.8052967445128,,,,
"1900-01-01",,,,,10147.826583451,69.2483850917856,,,,
"1901-01-01",,,,,9430.22158733798,66.411687170139,,,,
"1902-01-01",,,,,9876.19079396188,70.492468050287,,,,
"1903-01-01",,,,,10849.2145175049,76.0498474126857,,,,
"1904-01-01",,,,,11424.9202206012,79.2368684624321,,,,
"1905-01-01",,,,,11246.5325379517,81.3709721877825,,,,
"1906-01-01",,,,,12495.2463164986,88.0970767718297,,,,
"1907-01-01",,,,,14133.1695844627,95.7647771846607,,,,
"1908-01-01",,,,,15098.0847769762,106.001694332284,,,,
"1909-01-01",,,,,13898.0221846065,99.8090446535364,,,,
"1910-01-01",,,,,14372.3712498337,110.558397566731,,,,
"1911-01-01",,,,,13999.3788224755,109.287524364069,,,,
"1912-01-01",,,,,15511.619859482,118.594204806506,,,,
"1913-01-01",,,,,17437.3959789943,126.406026874575,,,,
"1914-01-01",,,,,16427.8838658184,119.215474899217,,,,
"1915-01-01",,,,,16541.4033002317,130.199723279816,,,,
"1916-01-01",,,,,17437.3959789943,138.150645194974,,,,
"1917-01-01",,,,,7484.1741402519,92.3346567335161,,,,
"1918-01-01",,,,,8854.51588424169,88.632867503008,,,,
"1919-01-01",,,,,8497.74051894257,86.0272424362969,,,,
"1920-01-01",,,,,11510.0597964112,108.977581680913,,,,
"1921-01-01",,,,,6653.04970972555,74.812744609696,,,,
"1922-01-01",,,,,11003.2766070659,113.508382418162,,,,
"1923-01-01",,,,,13387.1847297464,128.114165050209,,,,
"1924-01-01",,,,,15977.8603936797,154.564675486392,,,,
"1925-01-01",,,,,14271.0146119646,155.068938138508,,,,
"1926-01-01",,,,,13869.6423260031,166.07226637062,,,,
"1927-01-01",,,,,19505.0713915232,198.654360753161,,,,
"1928-01-01",,,,,17976.6132924577,188.299333320363,,,,
"1929-01-01",,,,,21434.9017765503,225.668221034566,,,,
"1930-01-01",,,,,20948.3899147787,228.678635216081,,,,
"1931-01-01",,,,,20960.552711323,205.379376654536,,,,
"1932-01-01",,,,,20733.5138424963,195.246179419795,,,,
"1933-01-01",,,,,21597.0723971408,231.230354341818,,,,
"1934-01-01",,,,,24049.9030335722,253.601006056308,,,,
"1935-01-01",,,,,25302.6710776339,262.377865081936,,,,
"1936-01-01",,,,,27719.0133244324,283.680036766649,,,,
"1937-01-01",,,,,32028.6975666251,313.885498180638,,,,
"1938-01-01",,,,,28923.1301823169,291.832922730557,,,,
"1939-01-01",,,,,32426.0155870719,308.491125958309,,,,
"1940-01-01",,,,,20445.6609909482,216.288804182025,,,,
"1941-01-01",,,,,16646.8142036155,181.355353551144,,,,
"1942-01-01",,,,,14412.9139049813,215.799247410995,,,,
"1943-01-01",,,,,17526.589820319,211.314707589174,,,,
"1944-01-01",,,,,13772.3399536488,207.998822525805,,,,
"1945-01-01",,,,,5039.45203485001,202.174508582323,,,,
"1946-01-01",,,,,19233.4356020341,323.907274839408,,,,
"1947-01-01",,,,,27771.7187761243,362.274635556837,,,,
"1948-01-01",,,,,34088.2644481246,392.502119986531,,,,
"1949-01-01",,,,,29697.4948956366,362.633708784443,,,,
"1950-01-01",793980.970016504,2043132.87943003,3411.1556906871,6771.88381329761,31716.5191219884,406.490126852903,0.624727666378021,0.445028689883459,0.384522174120441,7.01800066800595
"1951-01-01",816747.473255301,2127347.55822212,3444.71791424773,6808.0023702888,37007.3356187537,409.518726797421,0.595321357250214,0.447951433934999,0.388104725303299,7.07685919332718
"1952-01-01",829553.642968758,2194875.04009261,3416.34710197097,6751.93143442833,38207.3982111235,413.991790690804,0.640455603599548,0.451877889320752,0.391506602769159,7.12873141470258
"1953-01-01",858011.694406363,2255358.76425526,3408.34154991719,6668.96765639988,36026.2033641811,468.356027627264,0.650445282459259,0.463598162931874,0.404266503935426,7.17554628295184
"1954-01-01",907813.362033062,2339381.39618111,3436.58120573063,6761.44573207332,38179.0183525201,494.487491873729,0.645982146263123,0.481652623871578,0.41851007791965,7.21759912841318
"1955-01-01",934848.58850968,2432806.61075922,3468.57956731609,6786.83301227324,43271.175839062,582.487559505671,0.660020232200623,0.486350110546834,0.424117847976015,7.26652520303821
"1956-01-01",966152.476135407,2523937.1046793,3520.10855708531,6800.99759846784,48006.5579603048,623.284678566689,0.651737809181213,0.491537853932211,0.432216295813442,7.31871851862624
"1957-01-01",988919.041462917,2614754.79096127,3526.19087845446,6812.74889884789,42991.4315185434,631.655478653933,0.6544588804245,0.496428358867273,0.436516587054045,7.36799669953495
"1958-01-01",1013108.36966269,2706975.85572845,3551.77974291139,6750.26307365377,46563.2394370493,628.900832921757,0.649825930595398,0.500112188741965,0.444497310828929,7.41336449683784
"1959-01-01",1067178.6984385,2810700.58098236,3597.73005213053,6745.49017964815,46915.9605368337,643.57320701332,0.635566294193268,0.515496781011389,0.462181932612935,7.45049071698028
"1960-01-01",1107020.03253987,2944109.0487371,3698.95494124457,6917.08340781205,54420.4060046594,723.292721907331,0.652320921421051,0.516670587177308,0.464018680857383,7.484656
"1961-01-01",1169627.93196873,3077743.34445508,3728.72459681904,6980.07361515918,54010.9251876683,686.767486886322,0.66056627035141,0.534807488635774,0.479976582401011,7.519998
"1962-01-01",1219429.53750672,3211494.41105156,3748.77508153008,6973.32346421816,56747.5544101331,688.856675489244,0.67603987455368,0.547799845678947,0.493721249815023,7.561588
"1963-01-01",1283460.26189658,3348718.54680674,3767.86597786234,6986.5599932584,61219.4092729164,702.942423487629,0.680608928203583,0.566899240706685,0.512039611720784,7.604328
"1964-01-01",1371680.50075236,3523729.36645675,3822.00045039166,6970.29295510652,66814.2956832889,736.959878190244,0.675277531147003,0.590270676985238,0.539181856759975,7.661354
"1965-01-01",1422905.05542876,3712701.08890704,3848.13587960111,6976.2765675541,69242.8007266317,744.411424812847,0.681544899940491,0.599335869814749,0.549679304397097,7.733853
"1966-01-01",1451363.16895507,3885810.05939687,3853.52998723737,6932.92575645332,80258.2401302419,744.695413414211,0.695504248142242,0.602125464840264,0.555148156726511,7.807797
"1967-01-01",1508279.39600772,4054527.22128753,3812.47872962208,6742.67275613065,76289.1141912892,660.569544711032,0.689468801021576,0.622210567400644,0.580505914449583,7.867931
"1968-01-01",1550966.50420848,4217538.8356976,3853.02586948569,6651.2327847198,85889.6149302472,732.932394614331,0.699899792671204,0.627537407589176,0.595415370657304,7.912273
"1969-01-01",1636340.72061,4399526.11685441,3925.45333011779,6687.37069447398,95599.5808381038,785.422819002536,0.697112202644348,0.645253016470828,0.617897088669892,7.968072
"1970-01-01",1735944.18004083,4625753.60139203,4002.171276364,6818.06677014272,102135.056847901,803.100310823369,0.693447053432465,0.665138170402248,0.636939198366921,8.042801
"1971-01-01",1752342.67854608,4838170.20311906,3994.55967063272,6678.07657677308,93523.7968945453,747.456307258331,0.711646318435669,0.663400894042898,0.643740993641298,8.098334
"1972-01-01",1792449.25563197,5058277.19126841,4007.81148121867,6542.32873789089,93734.618701313,726.76769045464,0.698340356349945,0.668174465549531,0.65936651660786,8.1223
"1973-01-01",1863573.49137385,5277400.00572648,4022.728501956,6504.33927260583,96592.8758892207,724.002276302405,0.671256184577942,0.683721847683767,0.679130643211711,8.136312
"1974-01-01",1923174.06187052,5469683.60564439,4102.24985798875,6556.22320799963,88326.2285046196,656.803239830687,0.656386733055115,0.688150092297139,0.688826582724662,8.159955
"1975-01-01",1972270.0912671,5663977.57982145,4183.16385719551,6586.80130094641,89360.0662108841,667.026659060182,0.663809299468994,0.688460181586125,0.695938823341613,8.192437
"1976-01-01",1993138.7287971,5855004.6293292,4197.97213730144,6664.70958203099,97634.8221265147,669.882983995166,0.691155731678009,0.686695426458393,0.690297706493352,8.222286
"1977-01-01",1961322.98181641,6019587.72973066,4206.10669962186,6551.43592499036,94865.7587799318,595.330327053061,0.719879627227783,0.669325190092519,0.681953853798052,8.25154
"1978-01-01",1995676.54287702,6147168.02728276,4221.90652259036,6417.34556065813,87932.9647496876,531.994930170702,0.706111550331116,0.675154368922559,0.699979555391281,8.275599
"1979-01-01",2072310.65524169,6290444.0332607,4283.36644129466,6470.93792338601,93896.7893219035,510.916311689414,0.687222540378571,0.689223159040205,0.71762675115766,8.293678
"1980-01-01",2107539.29463186,6444890.14464188,4331.31104415493,6543.36846443877,79337.9218583907,466.261539032079,0.673608362674713,0.690279354573742,0.718726473590631,8.310531
"1981-01-01",2117125.04694802,6576708.77289587,4338.26710603598,6517.41507815038,76763.4632565165,409.284568885593,0.674479126930237,0.688113057838592,0.719170235145955,8.320503
"1982-01-01",2143560.9310722,6706490.42760178,4329.93127816097,6565.97515313137,68869.8082992735,352.307598739106,0.646806120872498,0.692980354492752,0.719798916336804,8.325263
"1983-01-01",2184302.05481114,6846069.13241514,4339.71411952568,6621.16134275712,64454.713153697,289.632931577971,0.625121533870697,0.69987069284462,0.724135276851563,8.329033
"1984-01-01",2276688.07381759,7014297.93136061,4375.60663573977,6685.5272333281,63388.4413233144,281.086386055999,0.610041558742523,0.719064176935201,0.743333951293195,8.336605
"1985-01-01",2325872.76589718,7209241.46017392,4421.11411304555,6772.75990016537,68983.3277336869,252.597900982755,0.616342425346375,0.722253467153536,0.745433693364814,8.350386
"1986-01-01",2388469.61353503,7392954.23720516,4448.13139062101,6805.21868825651,68590.0639787549,258.295597997404,0.618073105812073,0.731824624800414,0.75592357076302,8.369829
