"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph","pop"
"1850-01-01",,,,,,1.87340583074914,,,,
"1851-01-01",,,,,,1.86523273514905,,,,
"1852-01-01",,,,,,1.85932013210026,,,,
"1853-01-01",,,,,,1.87001399738111,,,,
"1854-01-01",,,,,,1.87195317369748,,,,
"1855-01-01",,,,,,1.85884003267101,,,,
"1856-01-01",,,,,,1.867438678116,,,,
"1857-01-01",,,,,,1.86407793033542,,,,
"1858-01-01",,,,,152.315655215032,2.73631729023205,,,,
"1859-01-01",,,,,213.241917301045,3.10718944210442,,,,
"1860-01-01",,,,,316.054984571192,3.67505491808985,,,,
"1861-01-01",,,,,441.715400123594,4.42538055932802,,,,
"1862-01-01",,,,,487.410096688103,4.69695873770958,,,,
"1863-01-01",,,,,487.410096688103,4.68819993391294,,,,
"1864-01-01",,,,,594.031055338626,5.31879776941995,,,,
"1865-01-01",,,,,723.499362271403,6.07970676800888,,,,
"1866-01-01",,,,,715.883579510652,6.02650166509946,,,,
"1867-01-01",,,,,700.652013989148,5.92695991009001,,,,
"1868-01-01",,,,,799.657189878919,6.49691479116203,,,,
"1869-01-01",,,,,773.001950216289,6.34006328364676,,,,
"1870-01-01",,,,,932.933388192073,7.19994043868626,,,,
"1871-01-01",,,,,1153.79108825387,8.38856442258155,,,,
"1872-01-01",,,,,1325.14620037078,9.40247628974882,,,,
"1873-01-01",,,,,1287.06728656702,9.11813791101092,,,,
"1874-01-01",,,,,1214.71735033988,8.88469760658557,,,,
"1875-01-01",,,,,1328.95409175116,9.43185885098231,,,,
"1876-01-01",,,,,1553.61968319333,10.6765447073979,,,,
"1877-01-01",,,,,1473.65396420544,10.2065649241628,,,,
"1878-01-01",,,,,1408.91981073905,9.77824891910952,,,,
"1879-01-01",,,,,1504.11709524844,10.2988005211534,,,,
"1880-01-01",,,,,1736.39846945137,11.6063934825103,,,,
"1881-01-01",,,,,1625.96961942047,10.9143121278103,,,,
"1882-01-01",,,,,1797.32473153738,11.8979985084686,,,,
"1883-01-01",,,,,1987.71930055617,13.0072256073277,,,,
"1884-01-01",,,,,2041.02977988143,13.2494085423912,,,,
"1885-01-01",,,,,2124.8033902497,13.7734721983752,,,,
"1886-01-01",,,,,2166.69019543383,13.9524538470206,,,,
"1887-01-01",,,,,2345.6610903115,14.9598371675306,,,,
"1888-01-01",,,,,2395.16367825638,15.2013336445568,,,,
"1889-01-01",,,,,2642.67661798081,16.6107903797442,,,,
"1890-01-01",,,,,2989.19473359501,20.2562862810271,,,,
"1891-01-01",,,,,3659.38361654115,22.8632168391657,,,,
"1892-01-01",,,,,3606.07313721589,22.5294580960745,,,,
"1893-01-01",,,,,2989.19473359501,18.9311907270916,,,,
"1894-01-01",,,,,3724.11777000754,23.2245078693992,,,,
"1895-01-01",,,,,3998.2859493946,24.799009927848,,,,
"1896-01-01",,,,,4375.2671960518,26.8497803090761,,,,
"1897-01-01",,,,,4615.16435301548,28.1267623082485,,,,
"1898-01-01",,,,,4935.02722896704,29.8648282201042,,,,
"1899-01-01",,,,,5323.43214976538,31.9539359956977,,,,
"1900-01-01",,,,,5898.42374820212,35.0948729102556,,,,
"1901-01-01",,,,,5388.16630323176,32.3698511938502,,,,
"1902-01-01",,,,,5441.47678255702,32.8388756776213,,,,
"1903-01-01",,,,,5894.61585682175,35.6166233874965,,,,
"1904-01-01",,,,,6195.43927587143,37.5328774858357,,,,
"1905-01-01",,,,,6484.83902077999,39.4128728780456,,,,
"1906-01-01",,,,,7166.45157786726,43.2423442810072,,,,
"1907-01-01",,,,,8312.62688336038,49.7109768304683,,,,
"1908-01-01",,,,,8320.24266612113,49.5831084017092,,,,
"1909-01-01",,,,,8384.97681958752,49.8458576373132,,,,
"1910-01-01",,,,,8095.57707467896,48.0613596301792,,,,
"1911-01-01",,,,,8948.54474388314,53.1731256516834,,,,
"1912-01-01",,,,,9104.66829047855,54.3409702307756,,,,
"1913-01-01",,,,,9614.9257354489,57.650907692601,,,,
"1914-01-01",,,,,8758.15017486435,53.1914402315078,,,,
"1915-01-01",,,,,9276.02340259546,56.6491681965056,,,,
"1916-01-01",,,,,8815.26854556999,53.4037551973444,,,,
"1917-01-01",,,,,6347.75493108647,38.5713928149109,,,,
"1918-01-01",,,,,5970.77368442926,36.0012254182268,,,,
"1919-01-01",,,,,4786.51946513239,28.9562084744909,,,,
"1920-01-01",,,,,7516.77758486184,43.5425451278634,,,,
"1921-01-01",,,,,4641.81959267811,27.6847586872168,,,,
"1922-01-01",,,,,6393.44962765097,37.6436552529002,,,,
"1923-01-01",,,,,7966.10876774618,46.976453851926,,,,
"1924-01-01",,,,,7516.77758486184,44.5876112579479,,,,
"1925-01-01",,,,,7832.83256943303,46.9241367004028,,,,
"1926-01-01",,,,,7749.05895906476,46.7624768681695,,,,
"1927-01-01",,,,,8933.31317836163,53.4465163278587,,,,
"1928-01-01",,,,,9317.91020777959,53.8837260209258,,,,
"1929-01-01",,,,,10669.711647813,61.7924474062709,,,,
"1930-01-01",,,,,9934.78861140047,57.242091619507,,,,
"1931-01-01",,,,,10494.5486443157,59.7097741026893,,,,
"1932-01-01",,,,,10627.8248426289,59.8316297486542,,,,
"1933-01-01",,,,,9942.40439416122,57.7702152464015,,,,
"1934-01-01",,,,,9930.98072002009,57.0781167243786,,,,
"1935-01-01",,,,,9847.20710965182,56.2744360454392,,,,
"1936-01-01",,,,,10311.7698580577,58.4218256322173,,,,
"1937-01-01",,,,,10875.3377823533,64.2302053002657,,,,
"1938-01-01",,,,,10871.5298909729,62.8608581760544,,,,
"1939-01-01",,,,,12326.1443982765,74.6097654733913,,,,
"1940-01-01",,,,,8640.10554207269,51.8313972474629,,,,
"1941-01-01",,,,,6888.47550709982,44.1961442243887,,,,
"1942-01-01",,,,,6069.77886031903,43.0371313794575,,,,
"1943-01-01",,,,,6416.29697593322,49.5676604789991,,,,
"1944-01-01",,,,,4626.5880271566,36.9853908644612,,,,
"1945-01-01",,,,,1686.89588150648,18.3837731833379,,,,
"1946-01-01",,,,,5993.62103271151,42.1488130811061,,,,
"1947-01-01",,,,,9820.55186998919,67.4772303531697,,,,
"1948-01-01",,,,,10616.4011684877,72.7806678255389,,,,
"1949-01-01",,,,,8868.57902489524,60.0773813764019,,,,
"1950-01-01",130604.10608709,297680.114839842,2303.56744256766,4705.423236797,10639.24851677,79.3955150155577,0.556926587707383,0.629384276535269,0.540794297799702,4.66408406408231
"1951-01-01",141185.853706403,303211.46276372,2387.18863129173,4857.94770755708,12786.8992553019,84.374695346831,0.556926587707383,0.661581058970864,0.569649858749011,4.71873384243912
"1952-01-01",142351.64617846,306431.89037541,2432.19228642624,4930.99721494803,11671.1870808518,80.8446563284722,0.556926587707383,0.657058553167503,0.566939055043412,4.78431319742873
"1953-01-01",147391.447565526,309836.491572184,2449.55475036973,4947.58106745181,10745.8694754205,73.4316777662739,0.556926587707383,0.674321872151674,0.583052876352838,4.84691141421071
"1954-01-01",155641.640727328,316565.136800154,2476.89634335274,4984.0552004653,13095.3384571124,101.344225428598,0.556926587707383,0.700973972559368,0.607366452052905,4.89758649955674
"1955-01-01",166151.66861206,326639.552082762,2527.28842422839,5066.39931348256,14157.7401522372,113.986004771879,0.556926587707383,0.729761685213635,0.633633281085518,4.94826158490276
"1956-01-01",177163.887071875,339485.171417114,2600.63136814971,5193.89757274017,17737.1580497905,146.523041342292,0.556926587707383,0.752852538298118,0.655050292567831,5.01284738508922
"1957-01-01",184212.420272678,352963.793560721,2659.90453374695,5292.37997301339,18395.9232585955,160.152781976954,0.556926587707383,0.759820073049536,0.662495702425762,5.09333100972243
"1958-01-01",180266.661136484,360557.724147649,2637.85174165813,5228.82344492392,16929.8850771508,129.305963606652,0.556926587707383,0.739988334686621,0.646555381706404,5.16586572213226
"1959-01-01",191655.541581742,371923.45764998,2638.15109864374,5209.81539633595,17261.1716272435,133.751925366229,0.556926587707383,0.775945661678689,0.679392069289647,5.22548327450481
"1960-01-01",205053.123354131,388306.118668015,2711.29455164879,5334.19537888841,20273.2137091208,160.710717316035,0.556926587707383,0.802171174970061,0.703824300691436,5.327827
"1961-01-01",221679.05351068,409391.665701249,2838.02314630194,5591.49579468954,21171.8760748894,149.58724644307,0.556926587707383,0.825850146380323,0.72402446843427,5.434294
"1962-01-01",232296.683862236,430688.238708095,2947.38903578921,5815.28096923199,25082.5805225354,158.588122320749,0.556926587707383,0.828544348408613,0.725808093470165,5.573815
"1963-01-01",243631.740209128,451871.956571551,2992.69180668695,5913.1039849236,30223.2338860427,192.420388720421,0.556926587707383,0.843486439593486,0.738309914710875,5.694247
"1964-01-01",256437.485549032,475526.619960498,3039.49184495756,6014.14510294434,29248.4136926665,152.879114363673,0.556926587707383,0.860506916684023,0.752610030146113,5.789228
"1965-01-01",264598.017610132,496008.307476081,3018.83597172749,5981.81728552636,31536.9564122724,156.230026163893,0.556926587707383,0.874770769941099,0.764476625045866,5.856472
"1966-01-01",271108.492746908,515487.480782809,3007.2609153577,5967.39187465345,32740.2500884711,146.381517992579,0.556926587707383,0.883014281707296,0.771067646185382,5.918002
"1967-01-01",279394.568640952,535895.483842043,3023.22670166482,6007.62895330803,33814.0754577371,149.982106624867,0.556926587707383,0.891847831922738,0.778163418036613,5.991785
"1968-01-01",289420.332073419,555854.244563436,3041.48747778755,6052.55381511822,37412.5328121922,154.14365977361,0.556926587707383,0.905959796878702,0.789848044524627,6.067714
"1969-01-01",305723.409099589,577427.265726848,3091.77993381625,6161.44726269886,39560.1835507242,163.851052805932,0.556926587707383,0.932427400847417,0.812275772533255,6.136387
