"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph"
"1835-01-01",,,,,16.0697249079967,,,,
"1836-01-01",,,,,20.0871561349959,,,,
"1837-01-01",,,,,28.1220185889943,,,,
"1838-01-01",,,,,56.2440371779886,,,,
"1839-01-01",,,,,44.191743496991,,,,
"1840-01-01",,,,,48.2091747239902,,,,
"1841-01-01",,,,,64.2788996319869,,,,
"1842-01-01",,,,,80.3486245399837,,,,
"1843-01-01",,,,,68.2963308589861,,,,
"1844-01-01",,,,,72.3137620859853,,,,
"1845-01-01",,,,,108.470643128978,,,,
"1846-01-01",,,,,108.470643128978,,,,
"1847-01-01",,,,,112.488074355977,,,,
"1848-01-01",,,,,144.627524171971,,,,
"1849-01-01",,,,,116.505505582976,,,,
"1850-01-01",,,,,152.662386625969,3.10525433815265,,,
"1851-01-01",,,,,164.714680306966,3.21543745253656,,,
"1852-01-01",,,,,164.714680306966,3.24075042767052,,,
"1853-01-01",,,,,180.784405214963,3.39415461572746,,,
"1854-01-01",,,,,257.115598527948,3.99509013663848,,,
"1855-01-01",,,,,281.220185889943,4.19173125342956,,,
"1856-01-01",,,,,333.446791840932,4.58036285465853,,,
"1857-01-01",,,,,333.446791840932,4.6285954607363,,,
"1858-01-01",,,,,293.27247957094,4.35772898117696,,,
"1859-01-01",,,,,357.551379202927,4.85385056535244,,,
"1860-01-01",,,,,365.586241656926,4.94569857742658,,,
"1861-01-01",,,,,470.039453558905,5.73387182535057,,,
"1862-01-01",,,,,405.760553926918,5.28709675423479,,,
"1863-01-01",,,,,397.725691472919,5.24701407371834,,,
"1864-01-01",,,,,526.283490736893,6.18674434077588,,,
"1865-01-01",,,,,518.248628282895,6.16837685979574,,,
"1866-01-01",,,,,570.475234233884,6.55857421950328,,,
"1867-01-01",,,,,678.945877362862,7.39433045622363,,,
"1868-01-01",,,,,695.015602270859,7.50811469021897,,,
"1869-01-01",,,,,606.632115276877,6.89992898421951,,,
"1870-01-01",,,,,690.99817104386,7.53458332122026,,,
"1871-01-01",,,,,670.911014908864,7.40278132978948,,,
"1872-01-01",,,,,719.120189632854,7.75231839714135,,,
"1873-01-01",,,,,723.137620859853,7.7865958735849,,,
"1874-01-01",,,,,895.887163620818,9.06512757089626,,,
"1875-01-01",,,,,1124.88074355977,10.7584823316363,,,
"1876-01-01",,,,,992.305513068798,9.80864187558266,,,
"1877-01-01",,,,,1337.80459859073,12.3517497538136,,,
"1878-01-01",,,,,1193.17707441876,11.3256009140721,,,
"1879-01-01",,,,,1253.43854282375,11.767777498176,,,
"1880-01-01",,,,,1369.94404840672,12.6303801483963,,,
"1881-01-01",,,,,1418.15322313071,13.1875733118358,,,
"1882-01-01",,,,,1550.72845362168,14.3610223334201,,,
"1883-01-01",,,,,1671.25139043166,15.4396494775654,,,
"1884-01-01",,,,,1711.42570270165,15.9138863683848,,,
"1885-01-01",,,,,1956.4890075486,17.9294309723942,,,
"1886-01-01",,,,,1912.29726405161,17.7889663039737,,,
"1887-01-01",,,,,1844.00093319263,17.5261121465531,,,
"1888-01-01",,,,,2133.25598153657,19.8083480817423,,,
"1889-01-01",,,,,2434.56332356151,22.2211142856793,,,
"1890-01-01",,,,,2277.88350570854,22.7862427079189,,,
"1891-01-01",,,,,2647.48717859246,25.850944635633,,,
"1892-01-01",,,,,2703.73121577045,26.6242131105217,,,
"1893-01-01",,,,,2699.71378454345,26.966425330102,,,
"1894-01-01",,,,,3185.82296301035,30.876172791834,,,
"1895-01-01",,,,,3354.55507454432,32.5234384660386,,,
"1896-01-01",,,,,3426.8688366303,33.3842373419941,,,
"1897-01-01",,,,,3712.10645374725,35.8531267641008,,,
"1898-01-01",,,,,3712.10645374725,36.2538399269908,,,
"1899-01-01",,,,,4439.2615058341,41.9578376965085,,,
"1900-01-01",,,,,4555.76701141707,43.2085448262538,,,
"1901-01-01",,,,,4270.52939430013,43.6261487741177,,,
"1902-01-01",,,,,4652.18536086505,49.0075118627346,,,
"1903-01-01",,,,,4648.16792963806,51.4500240491233,,,
"1904-01-01",,,,,4559.78444264407,53.4174785584354,,,
"1905-01-01",,,,,4547.73214896308,55.9567392734364,,,
"1906-01-01",,,,,4632.09820473006,58.8520095111,,,
"1907-01-01",,,,,5242.74775123393,65.5694305396432,,,
"1908-01-01",,,,,6267.19271411873,75.2177042681909,,,
"1909-01-01",,,,,6319.41932006972,77.8983198406257,,,
"1910-01-01",,,,,6512.25601896568,81.5687342869149,,,
