"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph"
"1850-01-01",,,,,,117.259388004136,,,
"1851-01-01",,,,,,128.92940477772,,,
"1852-01-01",,,,,,144.927802795373,,,
"1853-01-01",,,,,,153.620281478785,,,
"1854-01-01",,,,,,172.061619219326,,,
"1855-01-01",,,,,,194.062728896031,,,
"1856-01-01",,,,,,207.874945608411,,,
"1857-01-01",,,,,,225.346920816297,,,
"1858-01-01",,,,,,244.356353818534,,,
"1859-01-01",,,,,,238.066824924622,,,
"1860-01-01",,,,,,254.494562623395,,,
"1861-01-01",,,,,,280.928208877557,,,
"1862-01-01",,,,,,304.811797641653,,,
"1863-01-01",,,,,,326.055961838341,,,
"1864-01-01",,,,,,363.769456106453,,,
"1865-01-01",,,,,,397.235505868878,,,
"1866-01-01",,,,,,396.990524156943,,,
"1867-01-01",,,,,,430.810221449138,,,
"1868-01-01",,,,,,457.295668947931,,,
"1869-01-01",,,,,,477.89270032383,,,
"1870-01-01",,,,,,472.888357064454,,,
"1871-01-01",,,,,,514.756322595042,,,
"1872-01-01",,,,,,549.169194918931,,,
"1873-01-01",,,,,,586.230700940782,,,
"1874-01-01",,,,,,485.480687557076,,,
"1875-01-01",,,,,,616.173073143254,,,
"1876-01-01",,,,,,637.923071738555,,,
"1877-01-01",,,,,,635.854139874108,,,
"1878-01-01",,,,,,654.125718962871,,,
"1879-01-01",,,,,,690.706727184233,,,
"1880-01-01",,,,,,783.123463419609,,,
"1881-01-01",,,,,,814.655993586245,,,
"1882-01-01",,,,,,866.780346863492,,,
"1883-01-01",,,,,,922.100222590805,,,
"1884-01-01",,,,,,954.018088117498,,,
"1885-01-01",,,,,,979.945497617617,,,
"1886-01-01",,,,,,993.585828806684,,,
"1887-01-01",,,,,,1028.14159038609,,,
"1888-01-01",,,,,,1104.76001892004,,,
"1889-01-01",,,,,,1178.174154025,,,
"1890-01-01",,,,,,1249.88107148917,,,
"1891-01-01",,,,,,1324.26365104189,,,
"1892-01-01",,,,,,1315.66814630166,,,
"1893-01-01",,,,,,1355.99882199952,,,
"1894-01-01",,,,,,1407.24497324407,,,
"1895-01-01",,,,,,1481.47148258312,,,
"1896-01-01",,,,,,1584.08874827764,,,
"1897-01-01",,,,,,1683.22176042445,,,
"1898-01-01",,,,,,1763.1863410097,,,
"1899-01-01",,,,,,1855.33558588845,,,
"1900-01-01",,,,,,1999.86192939,,,
"1901-01-01",,,,,,2055.30682159476,,,
"1902-01-01",,,,,,2015.52866067666,,,
"1903-01-01",,,,,,2144.33372094884,,,
"1904-01-01",,,,,,2219.98093404296,,,
"1905-01-01",,,,,,2368.7734973959,,,
"1906-01-01",,,,,,2328.58251138896,,,
"1907-01-01",,,,,,2705.77972826763,,,
"1908-01-01",,,,,,2748.99718806699,,,
"1909-01-01",,,,,,2764.78068021758,,,
"1910-01-01",,,,,,2773.38145565764,,,
"1911-01-01",,,,,,2860.99871104091,,,
"1912-01-01",,,,,,3148.06571955818,,,
"1913-01-01",,,,,,3297.45253072832,,,
"1914-01-01",,,,,,3098.9223538149,,,
"1915-01-01",,,,,,2911.56560211663,,,
"1916-01-01",,,,,,3080.73269991875,,,
"1917-01-01",,,,,,3144.90406672117,,,
"1918-01-01",,,,,,3136.87681311749,,,
"1919-01-01",,,,,,2500.09177099116,,,
"1920-01-01",,,,,,2735.98992493691,,,
"1921-01-01",,,,,,2896.61605965602,,,
"1922-01-01",,,,,,3058.64656246404,,,
"1923-01-01",,,,,,2468.89938161974,,,
"1924-01-01",,,,,,3020.22790277766,,,
"1925-01-01",,,,,,3187.8714203068,,,
"1926-01-01",,,,,,3037.79270867546,,,
"1927-01-01",,,,,,3419.98003067075,,,
"1928-01-01",,,,,,3640.76942937719,,,
"1929-01-01",,,,,,3851.28811143792,,,
"1930-01-01",,,,,,3359.84966936242,,,
"1931-01-01",,,,,,2839.98686332816,,,
"1932-01-01",,,,,,2584.74693056862,,,
"1933-01-01",,,,,,2650.51936708247,,,
"1934-01-01",,,,,,3010.94570626063,,,
"1935-01-01",,,,,,3380.33762666963,,,
"1936-01-01",,,,,,3708.13053293566,,,
"1937-01-01",,,,,,4210.17103150831,,,
"1938-01-01",,,,,,4501.87083782816,,,
"1939-01-01",,,,,,4796.70741359818,,,
"1940-01-01",,,,,,4884.97945816232,,,
"1941-01-01",,,,,,5039.46240769776,,,
"1942-01-01",,,,,,5123.74675934121,,,
"1943-01-01",,,,,,5187.81645810247,,,
"1944-01-01",,,,,,4645.05574187124,,,
"1945-01-01",,,,,172733.380666998,2411.45024662935,,,
"1946-01-01",,,,,264561.689565711,2372.70672251847,,,
"1947-01-01",,,,,341035.427812523,2555.97444021027,,,
"1948-01-01",,,,,419375.865305255,2997.88636034459,,,
"1949-01-01",,,,,476207.717718139,3663.56034361654,,,
"1950-01-01",384816.430667047,913132.471048646,30439.6376510329,73888.9879274814,525035.473957864,4154.40629386304,0.690643131732941,0.31969881454162,0.218944587837075
"1951-01-01",422156.84056358,977158.47561551,31012.5104304349,74478.2145394362,601481.516370167,4718.03783325487,0.690643131732941,0.339050239875151,0.233919964171893
"1952-01-01",461560.965520292,1052630.33842264,31592.3497281955,75063.5473745013,637447.327063818,4960.64037597735,0.690643131732941,0.357657616687829,0.248587261913208
"1953-01-01",502676.032298284,1128060.44378063,32392.9718879629,76146.6126101523,625554.735725566,5318.70831192829,0.690643131732941,0.374732961372923,0.262387387988464
"1954-01-01",541727.384016097,1216651.51458677,33379.4535736079,77630.3971243677,663896.849020107,5729.22637029565,0.690643131732941,0.386419594407302,0.272577349814362
"1955-01-01",607289.191718616,1339418.340694,34473.3652110137,79321.2873166868,734399.365346734,6292.0491113092,0.690643131732941,0.411231296177559,0.292230717365596
"1956-01-01",654189.622191224,1460937.13266553,35180.8761191686,80088.0047373484,789813.191032748,6557.94165953153,0.690643131732941,0.425239158933678,0.304425596802901
"1957-01-01",693875.982513816,1580697.64573484,35845.2418761764,80731.8815988763,795474.219606429,6659.07801574692,0.690643131732941,0.434524954998386,0.31338069538021
"1958-01-01",724813.717484565,1697283.84832816,36120.6774055442,80486.4165043628,755924.567927287,6696.08299119727,0.690643131732941,0.441674611751265,0.320899669962583
"1959-01-01",781803.28645469,1836361.16385229,36486.9404540476,80437.4442342247,751509.85190652,6696.55481569015,0.690643131732941,0.461706834412739,0.337941704144239
"1960-01-01",849076.03597849,2007948.84935204,36941.3200346241,80572.1381575346,821785.262390172,7074.72532248201,0.690643131732941,0.483617330232905,0.356605209683604
"1961-01-01",891529.770678367,2176827.88320283,37315.6933582314,80395.709919765,832270.905335356,7373.63781384216,0.690643131732941,0.491832394031671,0.36575044163518
"1962-01-01",933983.589252054,2345697.38950728,37414.0072851552,79219.0945004896,884909.608403548,8050.97027102835,0.690643131732941,0.502566274433772,0.378244362999954
"1963-01-01",959455.813297221,2503539.95187431,37462.9411687891,78182.3363534939,966080.56018312,8805.79677286526,0.690643131732941,0.505519178298239,0.384290923313556
"1964-01-01",1018891.22639943,2688730.14504761,37512.7409046369,78717.2849444525,987256.795248857,8899.62259765819,0.690643131732941,0.524631337065872,0.39731032932525
"1965-01-01",1078326.47175401,2883508.62266202,37651.5494918697,78473.159249116,982797.765892875,8390.58642215937,0.690643131732941,0.541966477406727,0.412370452427615
"1966-01-01",1103798.77967299,3064650.20411534,37567.0211421155,77308.5999073496,966988.983555022,7661.70969194765,0.690643131732941,0.545256339415842,0.418529696453392
"1967-01-01",1103798.77967299,3204824.22954318,36847.0933838714,74437.5712060401,956957.552295789,7005.15630937806,0.690643131732941,0.544999153262565,0.423709976535684
"1968-01-01",1163234.10890139,3369692.4641235,36979.3872839229,74242.586853444,1024252.89098625,7199.04203739797,0.690643131732941,0.564103003633181,0.440446288394305
"1969-01-01",1248141.74604876,3566209.1234721,37362.3661954726,74273.2055204468,1104825.61274042,7658.07271970707,0.690643131732941,0.590540249031938,0.4642487731359
"1970-01-01",1307576.99140335,3784102.61943425,37581.9826146498,74129.8957663274,1128638.49125144,8281.12517829052,0.690643131732941,0.604960659832775,0.478151581000884
"1971-01-01",1348539.53366043,4012832.50840719,37520.2499985093,72808.9849782903,1138359.72916417,8219.68222855387,0.690643131732941,0.613382968972339,0.490309048559704
"1972-01-01",1406531.39464313,4240496.20539826,37656.9487799109,72129.0653848084,1148834.29377555,8384.92363616168,0.690643131732941,0.627354068947747,0.506006228563324
"1973-01-01",1473728.23837015,4459175.72393292,38011.5284950479,71646.9870429347,1209842.67803242,8664.18875564117,0.690643131732941,0.643004374269762,0.524420356167064
"1974-01-01",1486845.43104204,4635891.16464279,37742.9214770263,69884.9925444908,1174591.41986911,8355.93650869914,0.690643131732941,0.644121620272144,0.531832722191421
"1975-01-01",1473958.38810091,4788794.88517932,37033.9586594821,67100.9178271276,1081045.96923082,7849.25744869466,0.690643131732941,0.640494220722984,0.53681953487439
"1976-01-01",1546908.30410626,4948560.82096236,36994.314727331,67487.8162948996,1204131.79695662,8380.25257783011,0.690643131732941,0.665896378234275,0.555487152006394
"1977-01-01",1598686.62560151,5118200.86757652,37062.3124837266,66942.8898918297,1134676.18317444,8065.41226046024,0.690643131732941,0.680183548826755,0.571315483450744
"1978-01-01",1646783.0546476,5299795.30521649,37369.0283422014,66785.00968975,1170691.84637021,7919.08286914445,0.690643131732941,0.68919631601705,0.583140306328885
"1979-01-01",1715130.6470284,5495585.78689299,37919.4229931687,67312.1128044749,1221702.03436926,8080.7076626035,0.690643131732941,0.702658582205145,0.597313017143492
"1980-01-01",1739293.85254301,5690851.65804952,38381.0016244666,67400.3211900524,1188699.67796809,7666.33649921712,0.690643131732941,0.699037066064599,0.59867906592691
"1981-01-01",1748498.83528734,5857138.3060902,38448.7271478517,66670.6917577018,1109373.26876684,7591.85651991943,0.69346284866333,0.695682123434511,0.60104353273664
"1982-01-01",1741595.01435528,5997626.14507539,38201.2295311845,65820.1685485863,1058490.48160653,7590.83624623042,0.688290476799011,0.69095256160004,0.599594960370648
"1983-01-01",1768980.1483528,6144732.05593232,37916.3452477445,64834.8891486904,1055482.71397883,7494.93051946353,0.674544930458069,0.699981560999182,0.610582812337725
"1984-01-01",1818917.43974967,6287085.50758389,38044.4195361336,64634.2603424849,1073595.78974785,7787.74906820925,0.668716311454773,0.712733103506652,0.624413827133108
"1985-01-01",1861260.79651745,6425792.88634806,38318.819067656,64216.4291046651,1066062.52276134,7888.75616342119,0.664667010307312,0.720578739342166,0.637067862429541
"1986-01-01",1903833.96752075,6569556.41485695,38732.446878969,64171.7542731846,1066311.78527193,7795.91125772133,0.660916328430176,0.726394362160193,0.647094214336918
"1987-01-01",1930528.82007362,6714472.77647216,39033.5441505887,63770.1093939322,1044276.9793364,7545.94420391401,0.668619811534882,0.727457153697797,0.65410998225941
"1988-01-01",2002098.00544208,6872560.37542143,39290.0254566018,63992.2870036446,1050580.5512707,6618.5154206044,0.661977708339691,0.745317691396577,0.67154048466775
"1989-01-01",2080110.88002871,7052676.85243647,39656.050301221,63673.5747212271,1031885.86297699,6289.98729274335,0.654494643211365,0.76287241000983,0.69384235996347
"1990-01-01",2189420.76304515,7258230.68721796,39524.8453332114,62551.0701462549,1054795.857283,5460.566,0.650870203971863,0.796710683391911,0.731495719952988
"1991-01-01",2301262.12535225,7475003.20780684,38694.7047968771,60112.0705431801,1016929.5152098,3964.284,0.676948189735413,0.840934928758133,0.7816654935685
"1992-01-01",2347600.71504986,7697071.25774208,38234.4835496175,59831.8436284404,969464.40752348,3236.536,0.68569028377533,0.856858548265866,0.792519468864226
"1993-01-01",2324757.72698642,7885635.69099646,37787.117750075,58142.5118768606,959385.87814652,2901.521,0.687093138694763,0.848935441905114,0.794336931603642
"1994-01-01",2385128.40685067,8087123.64538024,37842.1844384728,58059.2233532115,943227.65450113,2415.817,0.674394965171814,0.863137528151666,0.809215928395457
"1995-01-01",2421024.42287268,8282414.52634589,38046,58168.381,939933.62027621,1742.243,0.670231120282447,0.866170222367986,0.813968513904995
"1996-01-01",2446151.60571769,8449408.99915063,38062,57682.821,959690.12264262,1475.464,0.666026141681459,0.869137186129792,0.821574594976572
"1997-01-01",2491511.13320723,8607878.9312862,38045,57301.714,931508.1003569,1225.227,0.655467585669427,0.879950573953838,0.835200918019179
"1998-01-01",2543723.52874542,8777363.30248778,38500,57865.881,923498.64295618,977.3731,0.648531331392677,0.885425746698866,0.84154426776118
"1999-01-01",2597893.95413176,8967531.28656276,39125,58306.738,895442.08169776,797.5359,0.652761754261555,0.888180456214114,0.848851581954621
"2000-01-01",2672622.98366403,9141758.99852872,39976,58546.226,898975.77060412,642.4249,0.661755375355321,0.894975559506772,0.865194544155624
"2001-01-01",2716350.83537477,9282438.94161332,39865,58097.389,915254.7542406,621.6707,0.646490074124755,0.906473812942898,0.879132284718811
"2002-01-01",2710150.67546484,9363920.65015727,39674,57461.348,898834.27379728,558.6363,0.64132528872116,0.904386966325578,0.880620130977855
"2003-01-01",2695792.23122885,9433657.76821074,39246,56634.57,894501.07095436,524.6901,0.639364417399104,0.903451258448821,0.881765494768804
"2004-01-01",2727119.66855176,9491747.46698702,39370,56797.16,876569.91534325,485.8354,0.625349772133153,0.91007253731383,0.888389522808262
"2005-01-01",2751267.88375668,9547826.10449911,39322,56304.911,867880.51230581,471.555,0.616846550418906,0.91677846993065,0.89910563920042
"2006-01-01",2857650.70468121,9635106.27275099,39608,57527.471,886434.3474882,470.9739,0.602643918359739,0.944668251901624,0.918451820103075
"2007-01-01",2940211.56990221,9731004.05091104,40281,58562.791,846152.9667221,446.0044,0.593696740907055,0.958392533886153,0.931244613884406
"2008-01-01",2966317.81495528,9820756.98042272,40851,59107.021,856642.51550101,443.2899,0.608772427273784,0.955264227647298,0.930888204268111
"2009-01-01",2801848.69808402,9837169.43535054,40903,57541.115,789983.93530682,388.9387,0.630911612304013,0.901015753240576,0.893463249388953
"2010-01-01",2917695.0304761,9884174.3234129,41099,58581.224,826704.68605841,396.4273,0.619121518506624,0.93379963688851,0.918402100239335
"2011-01-01",3027341.0138223,9954306.14254849,41570,59328.001,804541.58304954,373.8145,0.619272561234845,0.959492520955124,0.942928260833326
"2012-01-01",3041373.10398893,10016960.8829398,42065,59143.211,814093.00300713,370.847,0.630913666901603,0.954585455649322,0.946917797494933
"2013-01-01",3053447.25887538,10063850.6422569,42378,59148.407,831745.56209813,360.7775,0.634717757401569,0.952255346550905,0.948995454845024
"2014-01-01",3120018.09864955,10130057.6923874,42756,59858.672,792583.59618276,336.464,0.632799717250209,0.965234842035684,0.960068991958926
"2015-01-01",3171904.14011838,10196413.8720723,43137,60460.401,800822.48376769,340.5331,0.63293489824919,0.973456517431503,0.967554025894277
"2016-01-01",3242390.94502091,10277695.0396507,43686,60978.246,797988.26919694,315.5668,0.634125277396679,0.984279927860779,0.980867456019648
"2017-01-01",3333110,10363449,44290,61483.908,784595.15201255,306.6623,0.63502945221153,1,1
"2018-01-01",3370964.04587017,10461235.9652102,44878,61964.17,758771.36747487,292.9756,0.644918244616528,0.999471443011983,1.00293655070874
"2019-01-01",3403923.06440391,10556989.0804101,45291,62141.255,708648.95703539,257.2189,0.656032281519106,1.00005767886973,1.0076501888566
"2020-01-01",3263275.90323618,10620877.4212043,44966,59065.847,647176.84410502,238.9349,0.657737964376361,0.961290265096796,0.996700966007151
"2021-01-01",3390870.03644534,10655703.1829659,45041,60410.139,677997.68850282,248.74,0.63676741965039,0.99664829214466,1.01951792019684
"2022-01-01",3452219.58938172,10705920.008056,45629,61297.006,667843.0451797,245.824,0.633909278726378,1.00462917292068,1.02663533709544
"2023-01-01",3422197.47376826,10730531.3980489,45935,61496.006,593766.01601628,216.1208,0.628838381792692,0.990859548929943,1.0147673915203
"2024-01-01",3405228.38611336,10731846.4910078,45987,61363.951,,,0.651277253610567,0.985189156466501,1.01108130501452
