"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph","pop"
"1850-01-01",,,,,,0.037897100927475,,,,
"1851-01-01",,,,,,0.0384695888395622,,,,
"1852-01-01",,,,,,0.0390507249701534,,,,
"1853-01-01",,,,,,0.0396406399625017,,,,
"1854-01-01",,,,,,0.0402394664334067,,,,
"1855-01-01",,,,,,0.0408473390030275,,,,
"1856-01-01",,,,,,0.0414643943251461,,,,
"1857-01-01",,,,,,0.0420907711178879,,,,
"1858-01-01",,,,,,0.0427266101949068,,,,
"1859-01-01",,,,,,0.0433720544970411,,,,
"1860-01-01",,,,,,0.044027249124447,,,,
"1861-01-01",,,,,,0.0649927371161495,,,,
"1862-01-01",,,,,,0.0884440863660475,,,,
"1863-01-01",,,,,,0.111132456956117,,,,
"1864-01-01",,,,,,0.133502411441575,,,,
"1865-01-01",,,,,,0.155507988667931,,,,
"1866-01-01",,,,,,0.177164321047638,,,,
"1867-01-01",,,,,,0.198392249623399,,,,
"1868-01-01",,,,,,0.218965610675946,,,,
"1869-01-01",,,,,,0.241798865013115,,,,
"1870-01-01",,,,,,0.26348093666884,,,,
"1871-01-01",,,,,,0.285718783530815,,,,
"1872-01-01",,,,,,0.33865412164031,,,,
"1873-01-01",,,,,,0.395741181295511,,,,
"1874-01-01",,,,,,0.436536743672844,,,,
"1875-01-01",,,,,,0.502705600895286,,,,
"1876-01-01",,,,,,0.515922306281054,,,,
"1877-01-01",,,,,,0.523730436666186,,,,
"1878-01-01",,,,,385.310995986409,4.37847275401038,,,,
"1879-01-01",,,,,548.174406661076,6.02497768650402,,,,
"1880-01-01",,,,,711.037817335744,7.67160439276796,,,,
"1881-01-01",,,,,798.427940136785,8.56003133890683,,,,
"1882-01-01",,,,,897.734897865241,9.54361787674182,,,,
"1883-01-01",,,,,1004.98641221197,10.5986213958034,,,,
"1884-01-01",,,,,1147.98843134095,12.0099944549518,,,,
"1885-01-01",,,,,1223.46171921458,12.7329261094545,,,,
"1886-01-01",,,,,1279.07361554251,13.289826813779,,,,
"1887-01-01",,,,,1342.63006848872,13.8944119698742,,,,
"1888-01-01",,,,,1477.68753099942,15.2115668205113,,,,
"1889-01-01",,,,,1422.07563467149,14.6292593227107,,,,
"1890-01-01",,,,,1541.24398394564,15.7805970800338,,,,
"1891-01-01",,,,,1616.71727181926,16.5522529698455,,,,
"1892-01-01",,,,,1628.63410674668,16.6592393456583,,,,
"1893-01-01",,,,,1672.3291681472,17.0988827011474,,,,
"1894-01-01",,,,,1743.83017771169,17.7999495940809,,,,
"1895-01-01",,,,,1759.71929094824,17.9788333158079,,,,
"1896-01-01",,,,,1918.61042331377,19.5589459077064,,,,
"1897-01-01",,,,,2033.80649427878,20.7118665782284,,,,
"1898-01-01",,,,,2192.69762664431,22.2924475105637,,,,
"1899-01-01",,,,,2359.53331562811,23.9207605132384,,,,
"1900-01-01",,,,,2645.53735388606,26.7603530338078,,,,
"1901-01-01",,,,,2971.2641752354,29.9441754894216,,,,
"1902-01-01",,,,,3296.99099658473,33.151556175325,,,,
"1903-01-01",,,,,3436.02073740457,34.5065712528927,,,,
"1904-01-01",,,,,3722.02477566253,37.3098762564291,,,,
"1905-01-01",,,,,3837.22084662753,38.4507664811341,,,,
"1906-01-01",,,,,4186.7813378317,41.8710330377624,,,,
"1907-01-01",,,,,4429.09031468913,44.2700045616705,,,,
"1908-01-01",,,,,4500.59132425362,44.9827908068714,,,,
"1909-01-01",,,,,4623.7319518369,46.1702488636119,,,,
"1910-01-01",,,,,5314.90837762696,52.9614578200568,,,,
"1911-01-01",,,,,4997.1261128959,49.8477200654093,,,,
"1912-01-01",,,,,5271.21331622644,52.5036406016444,,,,
"1913-01-01",,,,,4568.12005550897,45.6147680835047,,,,
"1914-01-01",,,,,5509.55001477473,54.8224397946641,,,,
"1915-01-01",,,,,5346.68660410006,53.2274515309184,,,,
"1916-01-01",,,,,5461.88267506507,54.3621851996822,,,,
"1917-01-01",,,,,5005.07066951417,49.8709012815233,,,,
"1918-01-01",,,,,4925.62510333141,49.0587463437553,,,,
"1919-01-01",,,,,4476.75765439879,44.6387755548715,,,,
"1920-01-01",,,,,3857.08223817322,45.2502555179167,,,,
