"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph"
"1974-01-01",991644.927193284,2881127.00716047,22016.7960891283,41578.3159462904,532259.106778596,4007.77093782242,0.677209296472927,0.697831773711259,0.593957796683007
"1975-01-01",980502.379251334,3001014.85783361,21842.3917897545,40683.8904541404,476635.061783725,3748.04207453664,0.70811717439638,0.685163122871444,0.588773454330067
"1976-01-01",1023032.22368831,3118964.24412363,22034.4115702936,41620.8369697297,539224.333814796,4134.82620730365,0.711885320968255,0.702555288975998,0.597740829610808
"1977-01-01",1059392.38167465,3228069.17563684,22244.4026426457,41159.7399899973,512833.90594266,3808.06357670999,0.707897697821717,0.715470552479216,0.617707700028047
"1978-01-01",1101231.62355876,3338119.7041072,22346.8,39977.555,539498.093440025,3706.69378553673,0.71363813755216,0.734150244085572,0.649216652452188
"1979-01-01",1141925.55453147,3460216.61641209,22500.5,40165.939,564343.734855508,3526.68074721643,0.711945405980443,0.749792966915244,0.664068102716415
"1980-01-01",1161068.94722576,3594899.67687381,22608,40145.098,538970.128448511,3069.94175327048,0.715394995588413,0.751512059311532,0.668105972719994
"1981-01-01",1174866.10070132,3703607.37953784,22592.9,39652.423,484937.800131761,2412.16538259154,0.712995230412066,0.754354976861672,0.676251133447605
"1982-01-01",1203562.35426506,3811464.38708386,22656,38133.115,465946.703844403,2307.95371921362,0.714063110406794,0.764927553973772,0.706518578274123
"1983-01-01",1218752.00464408,3901156.72415996,22638.1,37689.254,450706.11442269,1896.84348753928,0.705234701108154,0.769799558776825,0.716548720612529
"1984-01-01",1238367.47039423,3981911.89517133,22527.7,37323.62,432297.735051892,1692.24444200833,0.69175239977158,0.780031168256213,0.728541519971073
"1985-01-01",1257798.37692958,4066110.76999502,22486.6,36496.099,427538.228424686,1414.02798289849,0.683908075100717,0.788101365782205,0.746580357206762
"1986-01-01",1287853.91622702,4155283.20107799,22600.6,36586.142,411257.352427101,1284.00242125265,0.662860526487565,0.798512279766233,0.757764599206081
"1987-01-01",1320729.55828226,4258578.53208079,22804.9,37181.322,402594.815714478,1270.61743696558,0.65796199232992,0.807284264169306,0.762486080395307
"1988-01-01",1384312.43767466,4386332.2219546,23029.6,37766.285,396959.278286537,1166.40577358766,0.643887638917297,0.832135208580065,0.782993592801955
"1989-01-01",1445293.74380627,4526412.62680016,23434.2,38097.787,416626.951933391,1318.42095227655,0.636721642373896,0.849497333044695,0.803783636843847
"1990-01-01",1486190.16802545,4668484.85473337,23649.7,38363.51,398152.08808218,1308.191,0.642377479240429,0.858815454138585,0.813746227653598
