"date","gdp","nks","emp","hrs","co2","sox","ls","tfpe","tfph"
"1850-01-01",,,,,,2.47869785730272,,,
"1851-01-01",,,,,,2.49235510826204,,,
"1852-01-01",,,,,,2.50608760861216,,,
"1853-01-01",,,,,,2.51989577296587,,,
"1854-01-01",,,,,,2.53378001822043,,,
"1855-01-01",,,,,,2.54774076357007,,,
"1856-01-01",,,,,,2.5617784305188,,,
"1857-01-01",,,,,,2.57589344289301,,,
"1858-01-01",,,,,,2.59008622685431,,,
"1859-01-01",,,,,,2.60435721091241,,,
"1860-01-01",,,,,40.4354917390985,3.1386100185627,,,
"1861-01-01",,,,,80.8709834781971,3.64029317724149,,,
"1862-01-01",,,,,80.8709834781971,3.65934572237597,,,
"1863-01-01",,,,,84.9145326521069,3.75280777590002,,,
"1864-01-01",,,,,52.5661392608281,3.36364119696678,,,
"1865-01-01",,,,,68.7403359564675,3.56878931444493,,,
"1866-01-01",,,,,76.8274343042872,3.70168569738294,,,
"1867-01-01",,,,,68.7403359564675,3.61002854732046,,,
"1868-01-01",,,,,97.0451801738365,4.00504035909644,,,
"1869-01-01",,,,,76.8274343042872,3.76700532591716,,,
"1870-01-01",,,,,101.088729347746,4.05653631036564,,,
"1871-01-01",,,,,125.350024391205,4.37975174448089,,,
"1872-01-01",,,,,101.088729347746,4.10336247329837,,,
"1873-01-01",,,,,97.0451801738365,4.07631291047795,,,
"1874-01-01",,,,,137.480671912935,4.62109671089784,,,
"1875-01-01",,,,,93.0016309999266,4.07035734615312,,,
"1876-01-01",,,,,105.132278521656,4.22587162724969,,,
"1877-01-01",,,,,125.350024391205,4.53014777532019,,,
"1878-01-01",,,,,141.524221086845,4.75991750852496,,,
"1879-01-01",,,,,84.9145326521069,4.08030578058122,,,
"1880-01-01",,,,,109.175827695566,4.38524756212961,,,
"1881-01-01",,,,,109.175827695566,4.41108104815569,,,
"1882-01-01",,,,,133.437122739025,4.75297919213123,,,
"1883-01-01",,,,,129.393573565115,4.70582276531385,,,
"1884-01-01",,,,,157.698417782484,5.14163395227182,,,
"1885-01-01",,,,,242.612950434591,6.22867019578905,,,
"1886-01-01",,,,,141.524221086845,5.03183810079388,,,
"1887-01-01",,,,,141.524221086845,5.102017171313,,,
"1888-01-01",,,,,133.437122739025,4.98395892670888,,,
"1889-01-01",,,,,177.916163652034,5.71214316619385,,,
"1890-01-01",,,,,230.482302912862,13.0240498911884,,,
"1891-01-01",,,,,242.612950434591,13.8948472912559,,,
"1892-01-01",,,,,214.308106217222,14.3422311613181,,,
"1893-01-01",,,,,214.308106217222,15.2024502921759,,,
"1894-01-01",,,,,242.612950434591,16.3933756454779,,,
